COUNTY_ID,COUNTY_NAME,STATE,POPULATION,DATE
003,Alpine County, California,1129,2019-07-01
039,Madera County, California,157327,2019-07-01
087,Santa Cruz County, California,273213,2019-07-01
291,Union County, Georgia,24511,2019-07-01
183,Long County, Georgia,19559,2019-07-01
255,Spalding County, Georgia,66703,2019-07-01
271,Telfair County, Georgia,15860,2019-07-01
303,Washington County, Georgia,20374,2019-07-01
127,Winn Parish, Louisiana,13904,2019-07-01
033,East Baton Rouge Parish, Louisiana,440059,2019-07-01
085,Sabine Parish, Louisiana,23884,2019-07-01
003,Allen Parish, Louisiana,25627,2019-07-01
065,Madison Parish, Louisiana,10951,2019-07-01
053,Jefferson Davis Parish, Louisiana,31368,2019-07-01
093,St. James Parish, Louisiana,21096,2019-07-01
043,Grant Parish, Louisiana,22389,2019-07-01
125,West Feliciana Parish, Louisiana,15568,2019-07-01
051,Jefferson Parish, Louisiana,432493,2019-07-01
011,Beauregard Parish, Louisiana,37497,2019-07-01
013,Bienville Parish, Louisiana,13241,2019-07-01
015,Bossier Parish, Louisiana,127039,2019-07-01
023,Cameron Parish, Louisiana,6973,2019-07-01
037,East Feliciana Parish, Louisiana,19135,2019-07-01
095,St. John the Baptist Parish, Louisiana,42837,2019-07-01
075,Plaquemines Parish, Louisiana,23197,2019-07-01
073,Ouachita Parish, Louisiana,153279,2019-07-01
079,Rapides Parish, Louisiana,129648,2019-07-01
117,Washington Parish, Louisiana,46194,2019-07-01
105,Tangipahoa Parish, Louisiana,134758,2019-07-01
001,Acadia Parish, Louisiana,62045,2019-07-01
123,West Carroll Parish, Louisiana,10830,2019-07-01
103,St. Tammany Parish, Louisiana,260419,2019-07-01
021,Caldwell Parish, Louisiana,9918,2019-07-01
035,East Carroll Parish, Louisiana,6861,2019-07-01
005,Ascension Parish, Louisiana,126604,2019-07-01
039,Evangeline Parish, Louisiana,33395,2019-07-01
045,Iberia Parish, Louisiana,69830,2019-07-01
087,St. Bernard Parish, Louisiana,47244,2019-07-01
091,St. Helena Parish, Louisiana,10132,2019-07-01
121,West Baton Rouge Parish, Louisiana,26465,2019-07-01
031,De Soto Parish, Louisiana,27463,2019-07-01
081,Red River Parish, Louisiana,8442,2019-07-01
067,Morehouse Parish, Louisiana,24874,2019-07-01
069,Natchitoches Parish, Louisiana,38158,2019-07-01
109,Terrebonne Parish, Louisiana,110461,2019-07-01
025,Catahoula Parish, Louisiana,9494,2019-07-01
027,Claiborne Parish, Louisiana,15670,2019-07-01
041,Franklin Parish, Louisiana,20015,2019-07-01
007,Assumption Parish, Louisiana,21891,2019-07-01
049,Jackson Parish, Louisiana,15744,2019-07-01
113,Vermilion Parish, Louisiana,59511,2019-07-01
089,St. Charles Parish, Louisiana,53100,2019-07-01
029,Concordia Parish, Louisiana,19259,2019-07-01
059,LaSalle Parish, Louisiana,14892,2019-07-01
017,Oxford County, Maine,57975,2019-07-01
027,Waldo County, Maine,39715,2019-07-01
019,Penobscot County, Maine,152148,2019-07-01
